block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id
a_3-44-2,44,1,1,Broadway via London,1301,3_merged_67227,13316
a_3-44-2,44,1,0,Kildonan Place via Louelda,1300,3_merged_67227,13311
a_3-44-2,44,1,1,Broadway via Louelda,1303,3_merged_67227,13310
a_3-44-2,44,1,0,Kildonan Place via London,1302,3_merged_67227,13313
a_3-44-2,44,1,1,Broadway via London,1301,3_merged_67227,13312
a_2-11-7,11,1,0,Polo Park,2918,2_merged_67228,8194_merged_67798
b_2-22-2,22_merged_67214,1,0,Polo Park,3235,2_merged_67231,9115_merged_77270
a_2-74-2,74_merged_67202,1,1,Polo Park,3093,2_merged_67228,10753
a_2-74-2,74_merged_67202,1,0,University of Manitoba,3094,2_merged_67228,10754
a_2-74-2,74_merged_67202,1,1,Polo Park,3093,2_merged_67228,10755
a_2-74-2,74_merged_67202,1,0,University of Manitoba,3094,2_merged_67228,10756
b_1-15-7,D15,1,1,Unicity,3533,1_merged_67229,3470_merged_76406
a_2-12-1,12,1,0,Polo Park,944,2_merged_67228,8302_merged_73497
a_1-77-10,77,1,0,Garden City Centre,2264,1_merged_67226,5506_merged_73734
b_1-4-3,FX4,1,1,Polo Park,3549,1_merged_67229,1247_merged_79257
a_1-45-4,45,1,1,Downtown,1311,1_merged_67226,3751_merged_71638
a_2-149-1,649_merged_67195,1,0,Fort Whyte Alive,3156,2_merged_67228,11658_merged_74144
a_2-90-1,90,1,0,Kildonan Place,1525,2_merged_67228,11013_merged_74211
a_2-100-9,BLUE_merged_67184,1,1,Downtown,2448,2_merged_67228,11349_merged_69854
a_2-11-1,11,1,1,Glenway,889,2_merged_67228,8050_merged_67903
b_2-91-1,91_merged_67222,1,0,Baylor & Killarney,3278,2_merged_67231,9736_merged_76705
a_1-130-4,17,1,0,Amber Trails,1082,1_merged_67226,6975_merged_73590
a_3-11-1,11,1,0,Crestview,926,3_merged_67227,12129_merged_68463
a_1-172-2,672_merged_67188,1,0,Prairie Pointe,3117,1_merged_67226,7549_merged_69717
a_1-88-1,88,1,1,Cathedral & Main,1514,1_merged_67226,5970_merged_70597
a_2-177-1,677_merged_67186,1,1,Beaumont station via Industrial Park,2434,2_merged_67228,11958_merged_69197
a_2-19-3,19,1,1,Autumnwood,3063,2_merged_67228,9059_merged_74783
b_3-91-1,91_merged_67222,1,0,Baylor & Killarney,3278,3_merged_67230,12270
a_1-142-1,642_merged_67194,1,0,Fort Garry Industrial Park via Lindenwoods East,2411,1_merged_67226,7148_merged_67891
b_1-16-16,D16,1,0,Polo Park,3433,1_merged_67229,3740_merged_75766
a_1-17-3,17,1,0,Amber Trails,1082,1_merged_67226,1257_merged_71871
b_3-5-1,F5,1,0,Garden City Centre,3444,3_merged_67230,10682_merged_80176
b_1-19-5,D19,1,1,The Zoo,3442,1_merged_67229,3931_merged_76767
b_1-123-1,223,1,1,Westdale,3513,1_merged_67229,5024_merged_81169
a_1-17-7,17,1,1,Misericordia Health Centre,1078,1_merged_67226,1311_merged_72690
b_3-9-3,F9,1,1,University of Manitoba,3467,3_merged_67230,11184_merged_81372
a_3-19-1,19,1,0,Notre Dame,3081,3_merged_67227,12861
a_3-19-1,19,1,1,Autumnwood,3070,3_merged_67227,12862
a_3-19-1,19,1,0,Notre Dame,3071,3_merged_67227,12863
a_3-19-1,19,1,1,Autumnwood,3070,3_merged_67227,12864
a_3-19-1,19,1,0,Notre Dame,3071,3_merged_67227,12865
a_3-19-1,19,1,1,Autumnwood,3070,3_merged_67227,12866
a_3-19-1,19,1,0,Notre Dame,3071,3_merged_67227,12867
a_3-19-1,19,1,1,Autumnwood,3070,3_merged_67227,12868
a_3-19-1,19,1,0,Notre Dame,3071,3_merged_67227,12869
a_1-177-4,677_merged_67186,1,1,Beaumont station via Industrial Park,2431,1_merged_67226,7747_merged_72414
b_3-10-1,D10,1,0,Kildonan Place,3407,3_merged_67230,11203_merged_76924
b_3-1-9,BLUE_merged_67207,1,1,St. Norbert,3393,3_merged_67230,10257_merged_77318
b_1-151-1,551,1,0,Watt & Leighton,3314,1_merged_67229,5891_merged_81577
a_1-191-7,691_merged_67181,1,0,Whyte Ridge via Scurfield,2644,1_merged_67226,7828_merged_69879
b_1-5-13,F5,1,0,Garden City Centre,3444,1_merged_67229,1728
b_2-171-1,671_merged_67210,1,0,University of Manitoba,3521,2_merged_67231,9906_merged_76784
a_1-16-19,16,1,1,Plaza Dr via St. Vital Centre,997,1_merged_67226,1106
a_1-16-19,16,1,0,Tyndall Park via Burrows,996,1_merged_67226,1107
b_1-3-25,FX3,1,1,Sturgeon & Murray Park,3475,1_merged_67229,1103
b_1-132-1,332,1,1,Selkirk & McPhillips,3297,1_merged_67229,5247
a_2-15-1,15,1,1,Mountain & Fife,969,2_merged_67228,8500_merged_71454
b_1-7-10,F7,1,0,Broadway & Portage,3454,1_merged_67229,2136
a_1-75-13,75,1,1,Kildonan Place,3097,1_merged_67226,5400_merged_73159
a_2-177-2,677_merged_67186,1,0,Outlet Mall via Wilkes,2433,2_merged_67228,12001_merged_71515
b_2-13-1,D13,1,0,The Forks,3419,2_merged_67231,8550_merged_79685
b_2-130-1,FX2,1,0,Garden City Centre,3470,2_merged_67231,9839_merged_83080
b_1-91-1,91_merged_67222,1,1,St. Norbert,3277,1_merged_67229,4920
b_2-8-6,F8,1,1,University of Manitoba,3459,2_merged_67231,8146_merged_82247
b_1-7-10,F7,1,1,Creek Bend,3455,1_merged_67229,2133_merged_80673
a_1-60-6,60,1,0,University of Manitoba,3091,1_merged_67226,4653_merged_71356
b_2-171-1,671_merged_67210,1,1,Prairie Pointe,3522,2_merged_67231,9917_merged_81124
a_1-68-2,68,1,0,River Heights via Wellington Crescent,2399,1_merged_67226,5016_merged_68177
b_1-4-14,FX4,1,1,Polo Park,3549,1_merged_67229,1388_merged_77958
a_1-29-7,29,1,1,Beaumont Station via Stafford,2375,1_merged_67226,2802_merged_69062
b_1-124-2,224,1,1,RRC Polytech,3290,1_merged_67229,5101_merged_78935
b_1-5-10,F5,1,1,Fort Rouge Station,3445,1_merged_67229,1694_merged_80921
a_1-17-10,17,1,0,Amber Trails,1082,1_merged_67226,1331_merged_73013
a_1-191-3,690_merged_67189,1,0,Kenaston via Fort Garry Industrial Park,2645,1_merged_67226,7794_merged_70092
a_2-14-3,14,1,1,Ferry Road,955,2_merged_67228,8385_merged_73605
a_2-19-2,19,1,1,Drake,3066,2_merged_67228,9036_merged_74510
a_2-20-1,20,1,1,Airport Terminal,1179,2_merged_67228,9135_merged_74192
b_3-74-2,74_merged_67225,1,0,Waterford Green,3270,3_merged_67230,12217_merged_77801
b_1-70-8,70,1,0,Polo Park,3263,1_merged_67229,4780_merged_76644
a_1-46-9,21,1,0,Grace Hospital,2931,1_merged_67226,3818_merged_69709
a_2-142-1,642_merged_67194,1,0,Fort Garry Industrial Park via Lindenwoods East,2411,2_merged_67228,11570_merged_71488
b_1-6-6,F6,1,0,Templeton & Salter,3448,1_merged_67229,1847_merged_83011
b_2-9-3,F9,1,0,Kildonan Place,3465,2_merged_67231,8258_merged_82350
a_2-47-3,47,1,0,Transcona via Kildare,3088,2_merged_67228,10184_merged_67592
b_1-1-20,F8,1,0,Downtown,3458,1_merged_67229,185_merged_81017
a_1-71-1,71,1,0,Templeton via Sinclair,1423,1_merged_67226,5032_merged_68444
b_1-142-1,642_merged_67217,1,0,Seel Station,3333,1_merged_67229,5581_merged_82717
a_1-38-4,38_merged_67190,1,1,The Forks,1279,1_merged_67226,3335_merged_74684
b_2-9-3,F9,1,0,Kildonan Place,3465,2_merged_67231,8256_merged_79191
a_2-16-1,16,1,0,Tyndall Park via Burrows,1044,2_merged_67228,8625_merged_72561
b_2-11-1,D11,1,1,Beaumont Station,3411,2_merged_67231,8405_merged_82777
b_1-12-6,D12,1,1,The Airport,3417,1_merged_67229,3004
a_3-135-1,635,1,0,Misericordia Health Centre,2408,3_merged_67227,14301
b_2-38-4,38_merged_67213,1,1,Garden City Hub,3249,2_merged_67231,9432_merged_82232
b_1-7-3,F7,1,1,Creek Bend,3455,1_merged_67229,2024_merged_81038
a_3-135-1,635,1,1,Harkness Station,2407,3_merged_67227,14300
b_2-8-9,F8,1,1,University of Manitoba,3459,2_merged_67231,8194_merged_76185
b_1-10-13,D10,1,0,Kildonan Place,3407,1_merged_67229,2778
b_2-74-4,74_merged_67225,1,0,Waterford Green,3270,2_merged_67231,9708_merged_80385
b_3-12-2,D12,1,1,The Airport,3417,3_merged_67230,11376
b_2-48-1,48_merged_67223,1,1,Kildonan Place,3260,2_merged_67231,9537_merged_76750
b_1-10-12,D10,1,1,Waterford Green,3409,1_merged_67229,2770
b_1-10-12,D10,1,0,Kildonan Place,3407,1_merged_67229,2771
b_1-8-19,F8,1,0,Glenway,3460,1_merged_67229,2417_merged_82691
a_1-29-5,29,1,1,Beaumont Station via Stafford,2375,1_merged_67226,2774
a_1-29-5,29,1,0,Logan via Sherbrook,2374,1_merged_67226,2775
b_1-10-13,D10,1,1,Waterford Green,3406,1_merged_67229,2777
b_6-12-51,D12,1,1,The Airport,3417,6,16415
b_6-12-51,D12,1,0,The Forks,3416,6,16414
b_6-12-51,D12,1,1,The Airport,3417,6,16417
b_6-12-51,D12,1,0,The Forks,3416,6,16416
b_6-12-51,D12,1,1,The Airport,3417,6,16411
b_6-12-51,D12,1,0,The Forks,3416,6,16410
b_6-12-51,D12,1,1,The Airport,3417,6,16413
b_6-12-51,D12,1,0,The Forks,3416,6,16412
a_2-11-4,11,1,1,North Kildonan via Donwood,890,2_merged_67228,8129_merged_68564
b_6-12-51,F5,1,0,Garden City Centre,3541,6,16419
b_2-3-10,FX3,1,0,Redonda & Pandora,3474,2_merged_67231,7535_merged_81644
b_2-2-1,FX2,1,1,St. Vital Centre,3469,2_merged_67231,7274_merged_83906
b_1-189-3,889,1,1,University of Manitoba,3388,1_merged_67229,6835
a_2-14-3,14,1,1,Ferry Road,955,2_merged_67228,8387_merged_73603
a_1-90-2,43_merged_67201,1,1,Assiniboine,1298,1_merged_67226,6029_merged_75049
b_1-16-3,22_merged_67214,1,1,Unicity,3233,1_merged_67229,3622_merged_77378
a_1-176-2,676_merged_67185,1,0,Centre Street via Bridgwater,2428,1_merged_67226,7567_merged_69994
a_2-29-2,29,1,0,Logan via Sherbrook,2374,2_merged_67228,9722
a_2-29-2,29,1,1,Beaumont Station via Stafford,2375,2_merged_67228,9723
a_2-17-3,17,1,1,Misericordia Health Centre,1083,2_merged_67228,8798_merged_74662
a_1-85-2,85,1,1,Henderson & Whellams,1499,1_merged_67226,5877_merged_71627
a_1-29-6,29,1,0,Logan via Sherbrook,2374,1_merged_67226,2779_merged_72312
a_1-130-4,17,1,0,Amber Trails,1082,1_merged_67226,6977_merged_73588
b_2-13-2,D13,1,0,The Forks,3419,2_merged_67231,8600_merged_83135
a_1-22-4,41,1,1,Balmoral Station,1293,1_merged_67226,2314_merged_71338
b_2-22-1,22_merged_67214,1,1,Unicity,3233,2_merged_67231,9091_merged_83745
a_1-130-4,330_merged_67197,1,1,Garden City Centre,3150,1_merged_67226,6980_merged_69810
a_1-100-1,BLUE_merged_67184,1,1,Downtown,3119,1_merged_67226,6376_merged_69325
b_1-171-1,671_merged_67210,1,0,University of Manitoba,3521,1_merged_67229,6313_merged_77407
a_1-71-5,71,1,0,WalMart via McPhillips,1421,1_merged_67226,5159_merged_75497
a_1-18-26,18,1,1,Tuxedo,1107,1_merged_67226,1654_merged_73142
a_2-21-5,21,1,0,St.Charles,2930,2_merged_67228,9309_merged_69033
a_2-33-1,33,1,1,Downtown,1930,2_merged_67228,9745_merged_71408
a_1-90-1,90,1,1,Henderson & Whellams,1522,1_merged_67226,5996_merged_71479
a_2-12-2,12,1,1,City Hall,943,2_merged_67228,8315_merged_68110
a_1-45-1,77,1,0,Polo Park,1446,1_merged_67226,3684_merged_67560
b_2-19-2,D19,1,0,Downtown,3443,2_merged_67231,9037_merged_82898
a_1-23-3,23,1,1,City Hall via Sherbrook,2372,1_merged_67226,2417_merged_74304
b_1-12-10,D12,1,1,The Airport,3417,1_merged_67229,3071
b_1-12-10,D12,1,0,The Forks,3416,1_merged_67229,3072
a_1-33-10,33,1,0,Maples via Mapleglen,1929,1_merged_67226,3073
a_1-33-10,33,1,1,Downtown,1930,1_merged_67226,3074
b_1-12-11,D12,1,1,The Airport,3417,1_merged_67229,3077
b_1-5-8,F5,1,1,Fort Rouge Station,3445,1_merged_67229,1670_merged_81238
b_1-8-20,BLUE_merged_67207,1,0,Unicity Shopping Centre,3396,1_merged_67229,2422_merged_77990
b_1-183-2,883,1,1,Grace Hospital,3372,1_merged_67229,6743_merged_80505
a_1-21-28,21,1,0,Grace Hospital,2931,1_merged_67226,2225_merged_74124
a_2-77-4,77,1,0,Polo Park,1446,2_merged_67228,10857_merged_70720
a_2-171-2,671_merged_67187,1,0,Prairie Pointe,3115,2_merged_67228,11809_merged_72073
a_1-65-10,65,1,0,Ridgewood,2386,1_merged_67226,4754_merged_71620
b_1-123-1,223,1,1,Westdale,3513,1_merged_67229,5012_merged_76560
b_3-177-1,677_merged_67209,1,1,Outlet Mall,3353,3_merged_67230,12482_merged_81347
a_1-12-3,12,1,1,City Hall,943,1_merged_67226,488
b_1-1-52,F9,1,0,Kildonan Place,3465,1_merged_67229,486
b_1-1-52,679,1,1,University of Manitoba,3358,1_merged_67229,481
a_1-93-1,93,1,1,St. Vital Centre,2938,1_merged_67226,6202_merged_71397
b_3-130-2,330_merged_67220,1,0,McLeod & Louelda,3518,3_merged_67230,12378_merged_79326
b_1-194-4,694_merged_67205,1,0,Seel Station via Wildwood,3366,1_merged_67229,6916_merged_81083
a_1-100-15,60,1,0,University of Manitoba,3091,1_merged_67226,6575_merged_69403
a_2-141-1,641_merged_67193,1,1,Beaumont Station via Lindenwoods West,2409,2_merged_67228,11539_merged_72988
b_1-3-8,FX3,1,1,Sturgeon & Murray Park,3475,1_merged_67229,954_merged_77125
a_2-17-3,17,1,1,Misericordia Health Centre,1085,2_merged_67228,8814_merged_71118
b_1-17-1,D17,1,1,RRC Polytech,3437,1_merged_67229,3756_merged_80032
b_1-19-4,D19,1,0,Downtown,3443,1_merged_67229,3921
b_1-19-5,D19,1,1,The Zoo,3442,1_merged_67229,3927
b_1-19-5,D19,1,0,Downtown,3443,1_merged_67229,3928
b_3-7-1,F7,1,1,Creek Bend,3455,3_merged_67230,10876_merged_78838
b_3-1-8,BLUE_merged_67207,1,1,University of Manitoba,3397,3_merged_67230,10236_merged_77951
b_1-13-8,BLUE_merged_67207,1,1,St. Norbert,3402,1_merged_67229,3185_merged_81711
b_1-22-4,22_merged_67214,1,0,Polo Park,3235,1_merged_67229,4034_merged_82023
a_1-14-10,14,1,0,South St. Vital via Paddington,956,1_merged_67226,718_merged_72533
a_1-172-1,672_merged_67188,1,1,University of Manitoba,3116,1_merged_67226,7505_merged_70504
a_1-33-4,33,1,1,Downtown,1927,1_merged_67226,2983_merged_69814
b_1-6-12,F6,1,0,Templeton & Salter,3448,1_merged_67229,1923_merged_76314
b_2-1-10,BLUE_merged_67207,1,0,Unicity Shopping Centre,3392,2_merged_67231,7199_merged_79949
a_1-20-4,20,1,0,Watt & Leighton,1178,1_merged_67226,1948_merged_74029
b_2-12-1,D12,1,1,The Airport,3417,2_merged_67231,8459_merged_78101
a_2-29-2,29,1,0,Logan via Sherbrook,2374,2_merged_67228,9702_merged_72002
a_1-74-1,74_merged_67202,1,1,Polo Park,3093,1_merged_67226,5199_merged_72812
b_1-157-2,557,1,1,Windermere,3324,1_merged_67229,6098
b_1-130-3,330_merged_67220,1,1,Garden City Hub,3294,1_merged_67229,5202_merged_77013
a_1-91-1,91_merged_67199,1,0,St.Norbert,2480,1_merged_67226,6091
a_1-91-1,91_merged_67199,1,1,Killarney,2479,1_merged_67226,6090
b_1-157-2,557,1,0,Sage Creek,3325,1_merged_67229,6097
b_3-38-3,38_merged_67213,1,0,Kildonan Place,3248,3_merged_67230,12077_merged_76529
a_1-47-6,47,1,0,Transcona via Regent,3089,1_merged_67226,3935_merged_68376
b_1-37-1,37,1,1,Waterford Green,3497,1_merged_67229,4281_merged_79989
a_1-47-2,47,1,1,University of Manitoba,3090,1_merged_67226,3876_merged_69981
b_1-5-4,28_merged_67206,1,0,Garden City Centre,3237,1_merged_67229,1573_merged_79835
b_1-2-4,FX2,1,0,Garden City Centre,3470,1_merged_67229,682_merged_79839
b_2-171-1,671_merged_67210,1,0,University of Manitoba,3521,2_merged_67231,9914_merged_81123
b_2-8-3,F8,1,0,Glenway,3460,2_merged_67231,8085_merged_78538
b_3-10-1,D10,1,1,Waterford Green,3406,3_merged_67230,11194_merged_77028
a_1-75-5,75,1,0,University of Manitoba,3096,1_merged_67226,5300_merged_75107
b_3-12-1,D12,1,0,The Forks,3416,3_merged_67230,11324_merged_78520
a_1-162-2,662_merged_67180,1,0,University of Manitoba,3111,1_merged_67226,7387_merged_70933
a_2-162-2,662_merged_67180,1,0,University of Manitoba,3111,2_merged_67228,11728_merged_70781
a_1-68-2,68,1,0,River Heights via Wellington Crescent,2399,1_merged_67226,5006
a_1-130-2,330_merged_67197,1,1,Garden City Centre,3150,1_merged_67226,6948_merged_69243
a_1-60-6,60,1,1,Downtown,3092,1_merged_67226,4660_merged_73206
b_1-176-1,676_merged_67208,1,0,Creek Bend via Burland,3348,1_merged_67229,6433_merged_76183
a_1-55-14,55,1,1,St.Anne's & Beliveau,2476,1_merged_67226,4422
b_1-38-2,38_merged_67213,1,1,Garden City Hub,3249,1_merged_67229,4426
b_1-38-2,38_merged_67213,1,0,Kildonan Place,3248,1_merged_67229,4427
b_1-38-2,38_merged_67213,1,1,Garden City Hub,3249,1_merged_67229,4424
b_1-38-2,38_merged_67213,1,0,Kildonan Place,3248,1_merged_67229,4425
a_1-17-7,17,1,0,Maples via,1077,1_merged_67226,1308_merged_68348
b_2-48-1,48_merged_67223,1,1,Kildonan Place,3260,2_merged_67231,9531_merged_77265
a_1-66-6,66,1,1,Downtown (City Hall),2393,1_merged_67226,4826_merged_72391
a_2-10-2,10,1,0,St. Boniface via Tache,870,2_merged_67228,8015_merged_67317
a_2-16-3,16,1,1,Southdale Centre,1018,2_merged_67228,8653_merged_74835
b_1-8-7,F8,1,1,University of Manitoba,3461,1_merged_67229,2289_merged_80968
b_1-70-9,70,1,0,Polo Park,3263,1_merged_67229,4788_merged_76641
b_3-124-1,224,1,1,Polo Park,3517,3_merged_67230,12291_merged_81323
b_2-5-2,F5,1,0,Garden City Centre,3444,2_merged_67231,7729_merged_81090
a_1-77-7,77,1,1,Kildonan Place,1448,1_merged_67226,5474_merged_69663
a_2-17-3,17,1,1,Misericordia Health Centre,1083,2_merged_67228,8804_merged_75252
a_1-14-12,14,1,1,Ferry Road,957,1_merged_67226,738_merged_74521
b_3-13-1,D13,1,1,The Airport,3418,3_merged_67230,11387_merged_77675
a_1-100-8,BLUE_merged_67184,1,0,University of Manitoba,3118,1_merged_67226,6479_merged_68356
a_1-172-1,672_merged_67188,1,1,University of Manitoba,3116,1_merged_67226,7487_merged_72245
b_2-74-3,74_merged_67225,1,0,Waterford Green,3270,2_merged_67231,9694_merged_79184
b_3-3-4,FX3,1,1,Sturgeon & Murray Park,3475,3_merged_67230,10461_merged_75786
a_1-177-3,677_merged_67186,1,1,Beaumont station via Industrial Park,2431,1_merged_67226,7716_merged_68961
a_1-10-3,10,1,1,Wolseley via Tache,869,1_merged_67226,111_merged_75507
b_2-2-2,FX2,1,1,St. Vital Centre,3469,2_merged_67231,7285_merged_81306
b_1-8-22,F8,1,1,University of Manitoba,3459,1_merged_67229,2436_merged_82364
a_2-21-7,21,1,0,Crestview,2929,2_merged_67228,9363_merged_69891
b_2-2-4,FX2,1,1,St. Vital Centre,3469,2_merged_67231,7345_merged_78731
b_1-152-1,552,1,0,Avalon Loop,3319,1_merged_67229,5976_merged_78986
a_1-100-3,BLUE_merged_67184,1,1,Downtown,3119,1_merged_67226,6419_merged_68086
b_1-19-5,D19,1,1,The Zoo,3442,1_merged_67229,3929_merged_80809
a_1-78-4,78,1,0,University of Manitoba,3101,1_merged_67226,5625_merged_71463
b_3-8-8,F8,1,0,Downtown,3458,3_merged_67230,11092_merged_83796
a_1-90-5,90,1,0,Kildonan Place,1525,1_merged_67226,6079_merged_70339
b_6-5-52,F5,1,0,Garden City Centre,3444,6,15758
b_3-11-2,D11,1,0,Templeton & Salter,3410,3_merged_67230,11280_merged_75754
b_1-16-4,D16,1,1,RRC Polytech,3430,1_merged_67229,3642_merged_76543
b_1-28-1,28_merged_67206,1,1,Seel Station,3236,1_merged_67229,4052_merged_81132
a_2-44-1,44,1,0,Kildonan Place via London,1302,2_merged_67228,9980_merged_69555
a_2-66-3,66,1,1,Downtown (City Hall),2393,2_merged_67228,10545_merged_71106
b_1-4-11,FX4,1,1,Polo Park,3549,1_merged_67229,1342_merged_77329
b_3-10-2,D10,1,1,Waterford Green,3406,3_merged_67230,11214_merged_81271
a_3-79-2,79,1,0,Westdale via Kenaston,1477,3_merged_67227,13935
a_3-79-2,79,1,1,Polo Park via Kenaston,1474,3_merged_67227,13934
a_3-79-2,79,1,1,Portage & Tylehurst via Kenaston,1473,3_merged_67227,13936
a_3-79-2,79,1,0,Westdale via Kenaston,1477,3_merged_67227,13931
a_3-79-2,79,1,1,Polo Park via Kenaston,1475,3_merged_67227,13930
a_3-79-2,79,1,0,Westdale via Kenaston,1477,3_merged_67227,13933
a_3-79-2,79,1,1,Polo Park via Kenaston,1474,3_merged_67227,13932
a_1-14-6,11,1,1,North Kildonan via Donwood,898,1_merged_67226,652_merged_73665
b_6-5-52,F5,1,1,Fort Rouge Station,3445,6,15757
b_2-14-1,D14,1,1,Wall Street,3421,2_merged_67231,8636_merged_76630
b_6-5-52,F5,1,0,Garden City Centre,3444,6,15756
a_2-162-1,662_merged_67180,1,1,Markham Station via Richmond West,3112,2_merged_67228,11705_merged_71053
a_1-77-7,77,1,1,Kildonan Place,1448,1_merged_67226,5480_merged_74329
a_1-55-10,55,1,0,St.Vital Centre via Meadowood,1363,1_merged_67226,4365_merged_74536
b_2-22-1,22_merged_67214,1,0,Polo Park,3235,2_merged_67231,9106_merged_81308
b_1-157-3,557,1,0,Sage Creek,3325,1_merged_67229,6112_merged_81292
a_2-100-3,BLUE_merged_67184,1,1,Downtown,3119,2_merged_67228,11192_merged_68639
a_1-71-1,71,1,1,Portage via Sinclair,1422,1_merged_67226,5059_merged_67572
a_3-66-2,66,1,1,Downtown (City Hall),2392,3_merged_67227,13688
b_3-74-1,74_merged_67225,1,1,University of Manitoba,3267,3_merged_67230,12199_merged_83548
a_3-66-2,66,1,1,Downtown (City Hall),2395,3_merged_67227,13682
a_3-66-2,66,1,0,Dieppe Loop,2396,3_merged_67227,13681
a_3-66-2,66,1,1,Downtown (City Hall),2392,3_merged_67227,13680
a_3-66-2,66,1,0,Polo Park,2390,3_merged_67227,13687
a_3-66-2,66,1,1,Downtown (City Hall),2395,3_merged_67227,13686
a_3-66-2,66,1,0,Dieppe Loop,2396,3_merged_67227,13685
a_3-66-2,66,1,1,Downtown (City Hall),2392,3_merged_67227,13684
a_1-17-3,17,1,0,Amber Trails,1082,1_merged_67226,1263_merged_70810
a_1-191-9,693,1,1,Markham Station,2441,1_merged_67226,7850
b_2-74-4,74_merged_67225,1,1,University of Manitoba,3267,2_merged_67231,9701_merged_80388
a_1-26-1,26,1,1,City Hall,1226,1_merged_67226,2656_merged_70925
b_3-43-1,43_merged_67224,1,0,Gateway,3257,3_merged_67230,12099_merged_82858
b_1-28-13,28_merged_67206,1,0,Garden City Centre,3237,1_merged_67229,4160_merged_78398
b_2-7-3,F7,1,0,Broadway & Portage,3454,2_merged_67231,7989_merged_77878
a_2-10-1,10,1,0,St. Boniface via Provencher,872,2_merged_67228,7956_merged_71074
a_2-29-1,29,1,1,Beaumont Station via Stafford,2375,2_merged_67228,9659_merged_70008
b_1-17-1,D17,1,0,Kildonan Place,3436,1_merged_67229,3747_merged_75764
b_1-3-17,FX3,1,1,Sturgeon & Murray Park,3475,1_merged_67229,1048_merged_83200
a_1-55-5,55,1,1,University of Winnipeg via Meadowood,1366,1_merged_67226,4290_merged_67621
a_1-100-3,BLUE_merged_67184,1,0,St. Norbert,2449,1_merged_67226,6398_merged_70181
a_1-21-13,21,1,1,City Hall,1189,1_merged_67226,2094_merged_70041
b_1-37-1,39,1,0,Cathedral & Main,3252,1_merged_67229,4258_merged_77774
b_3-2-2,FX2,1,0,Garden City Centre,3470,3_merged_67230,10350_merged_80317
b_2-1-5,BLUE_merged_67207,1,1,St. Norbert,3404,2_merged_67231,7106_merged_76874
b_1-134-1,334_merged_67219,1,1,Waterford Green,3299,1_merged_67229,5310_merged_79372
b_1-6-1,F6,1,0,Templeton & Salter,3450,1_merged_67229,1775_merged_77976
a_1-55-6,55,1,1,University of Winnipeg via Meadowood,1366,1_merged_67226,4331_merged_70681
a_1-77-10,77,1,0,Polo Park,1446,1_merged_67226,5504_merged_73735
b_1-13-10,D13,1,1,The Airport,3418,1_merged_67229,3221_merged_78040
a_1-82-1,82,1,0,Unicity,1478,1_merged_67226,5793_merged_73065
a_2-130-1,330_merged_67197,1,1,Garden City Centre,3150,2_merged_67228,11386_merged_69287
b_1-177-1,677_merged_67209,1,1,Outlet Mall,3353,1_merged_67229,6513_merged_78086
b_6-17-53,D17,1,1,RRC Polytech,3437,6,16802
b_6-74-51,74_merged_67225,1,0,Waterford Green,3270,6,17300
b_6-74-52,74_merged_67225,1,1,University of Manitoba,3267,6,17306
b_6-74-52,74_merged_67225,1,0,Waterford Green,3270,6,17307
